content,score,at,content_sentiment,content_sentiment_num,content_sentiment_confidence
Inredible game though easier to play on pc.,5,2025-01-01 16:54:20,neutral,1,0.4553862810134887
Amazing,5,2025-01-01 16:54:18,positive,2,0.9365832209587096
Avg storytelling. Keeps on moving in circles. Builds amazing scenic domains but doesn't let us explore,2,2025-01-01 16:54:16,neutral,1,0.5621504783630371
Please bring 120fps support for Android mobiles,5,2025-01-01 16:53:36,neutral,1,0.5070226192474365
Natlan sucks,1,2025-01-01 16:53:35,negative,0,0.9926920533180236
anjay,5,2025-01-01 16:48:34,positive,2,0.782599687576294
"I really love this game , I've been saving my primogems for this upcoming 5 star limited characters ( mavuika and citlali ) but suddenly my email was hacked by someone and my phone went to auto format mode so basically everything in it was gone. I've been contacted hoyo's customer service from their email , app ( hoyolab ) and in-game also hopefully they'll be able to help me access the account back.. edit : I got it guyss , thank you so much hoyoverse I love you guysd 😭❤️",5,2025-01-01 16:48:33,positive,2,0.9322458505630492
"Makin jelek dari segi desain karakter, lore, pengambilan inspirasi budaya, rasio karakter male-female (this one especially), the new region is such a disaster. They killed a peak character like Capitano instead of the mid archon. The game used to be amazing. But started making the worst ever decisions.",1,2025-01-01 16:48:08,negative,0,0.9602034091949464
Good,5,2025-01-01 16:48:06,positive,2,0.8451583385467529
It is a good game I love it it's lovely,5,2025-01-01 16:46:22,positive,2,0.9877172112464904
Scum of the earth,1,2025-01-01 16:44:35,negative,0,0.9414775371551514
"Плохая игра, хорошая графика, но нет котента , персонажи натлана как из кругой вселенной, меня игра цепляла "" средневиковием""",1,2025-01-01 16:44:00,negative,0,0.5089507102966309
Bagi Citlali dong kakak,5,2025-01-01 16:42:10,neutral,1,0.5685296058654785
"Won't listen to the players, but slave to the CN players lol",2,2025-01-01 16:41:16,neutral,1,0.6100513339042664
"Everything good so far from beginning until this anniversary reward issue, Mihoyo already got great amount of profit in the past but only to reward player with just 10pulls worth reward? Mihoyo need to treat players better with all the support they already given. Please reconsider your player base opinions too, I not being ungrateful but this small reward, kinda turn onto opposite approach than normal. Also can Mihoyo minimize the amount of storage it hold, it really kind of problem lately.",5,2025-01-01 16:39:52,negative,0,0.9589849710464478
👍🏻,5,2025-01-01 16:39:09,neutral,1,0.3864839971065521
"love the exploration, archon quest and more but the only thing right i am sad about is the natlan characters skin tones i wish it could be dark",5,2025-01-01 16:35:26,neutral,1,0.8195099830627441
This game so realistic and unique story beasd game and open world that i want in games the problem is u can not skip dialogues,5,2025-01-01 16:34:57,positive,2,0.9825199842453004
"2020-2022 5 stars rate, 2023-2024 1 star rate. Re playing Jan 2025 cuz new update, changed rate into 2 stars. Too many fillers, not straight foward npc. Too much dialog from fighting. Not enjoyable quest. Ill wait until next region then see you next year",2,2025-01-01 16:32:40,negative,0,0.9184427857398988
"By far the most racist game, I mean come on, all their so-called black characters are just gray, and they wanna branch out to different cultures yet don't do it right. just plain disrespectful.",1,2025-01-01 16:28:39,negative,0,0.992365062236786
very good I really enjoy playing it,5,2025-01-01 16:26:22,positive,2,0.9936478734016418
"Qmazing but hard to learn, I asked my friend to play the game so we could co op but he was confused at AR 10 after the beginner tutorial ended",3,2025-01-01 16:26:16,neutral,1,0.8846542239189148
i love the game I'm opposed with it,5,2025-01-01 16:26:13,neutral,1,0.4518418312072754
"Just give us skip button on dialogues. Even just those on quests without voice acting. Look at ZZZ, I can finish main quests without having to play too much. I don't have a lot of free time on my own and Genshin Impact CLEARLY doesn't cater people who are busy.",2,2025-01-01 16:24:04,negative,0,0.8914958834648132
This game is so good it's my favorite but for the next 6.0 series patch we need a Archon quest of monsdalt as we only did the perquisite quest so PLS,5,2025-01-01 16:21:56,positive,2,0.8006547689437866
"Very repetitive after a while. The story line and events are very childish and inconsequential, I don't feel like they have much to add to the main plot. The first three regions were the best and then it kind of fell off for me...",1,2025-01-01 16:20:39,negative,0,0.9739413857460022
"I'm a longtime player since ver 1. 1. Exploration is the bread and butter in Genshin, and Natlan is very disappointing compared to Fontaine and Sumeru as we need to use saurians, which undermines the point of us pulling our favorite characters. I'm very disappointed to see the lack of diversity too, especially the lack of male characters (Is Teyvat full of women? C'mon). Also, this game is bad at keeping long-term players with its stingy rewards. My friends are leaving this game btw.",1,2025-01-01 16:19:45,negative,0,0.9920559525489808
"Too long to wait to enter the world.. (2020) Edit: chg from 4* to 5* .. to enter the world already been fix. Thanks a lot. Now the problem is, the storage capacity it take but i dont mind at all. LOL (2025)",5,2025-01-01 16:19:31,neutral,1,0.6856035590171814
"Amazing game,great world building, and an engaging storyline .stunning graphic.ealsily one of the best games I have ever played.",5,2025-01-01 16:17:10,positive,2,0.993365466594696
Nice game,5,2025-01-01 16:14:39,positive,2,0.8704322576522827
"Many improvements & new features, the in game content, event, graphics, puzzles, and lore are impressive for a mobile game. Not for brain rot kids, progression requires intelligence. Best of all, it ain't F2P , just build your teams & rotation in most optimum synergy",5,2025-01-01 16:14:34,positive,2,0.912121593952179
give me tartaglia😓,5,2025-01-01 16:11:22,neutral,1,0.5635985732078552
Nice,5,2025-01-01 16:08:00,positive,2,0.7540208101272583
Its a really nice game but I'm not lucky😓😓😓,5,2025-01-01 16:07:24,neutral,1,0.6073012948036194
I cannot install the game when i accidently uninstall it,1,2025-01-01 16:05:51,negative,0,0.9863067269325256
"Can't make my fav game lose that much rating. Anyway I love the characters (not citlali or mavuika because of the fan base).The gameplays of natlan characters scared me tbh but it's all good now.As a phone,laptop and pc player this game is my top 1 to play since I play this from 2.1 also with friends (im friendless). So overall this game is perfect. (don't believe ABT the 200mb download, it's actually 40gb+ after updates) have a nice day/night!",5,2025-01-01 16:05:32,positive,2,0.9844220876693726
Very much time taking and less rewards Hoyo use this game for only collecting money and spend on their new games No improvement in this while other hoyo game got a lot of improvement,1,2025-01-01 16:05:11,negative,0,0.9777595400810242
best game in mobile,4,2025-01-01 16:05:10,positive,2,0.9708441495895386
I can't describe the hatred I feel to this game it like I could just burn everything! 😡 This game is doggy water! Y'all should really up ur game hoyoverse I'm not joking RN and I had to be honest Kuro gaming coming thing wuthering waves are way better imo so plz up ur game or else lower ur people ( aka losing people of playing the game) ok so plz make the wishing system right and up the graphics for mobile people Thank you and have an afwul day! 😡,1,2025-01-01 15:59:01,negative,0,0.8998555541038513
I love gambling 🎰 😍,5,2025-01-01 15:58:03,positive,2,0.5823463201522827
both new characters in same cycle is insane,1,2025-01-01 15:57:14,positive,2,0.945817768573761
Best game. I can't stop playing 😭,5,2025-01-01 15:54:20,positive,2,0.9776646494865416
no primogems Hours of gameplay for small prizes and forcing players to pay continuously without noticing,1,2025-01-01 15:54:00,negative,0,0.8357598781585693
Imagine getting the free pull after the good banner LOL. Not like other hoyo games.. but this... this sucks fr 🥱,1,2025-01-01 15:53:36,negative,0,0.9699397087097168
great game.,1,2025-01-01 15:51:49,positive,2,0.9568689465522766
Fireness,5,2025-01-01 15:48:40,positive,2,0.9516210556030272
for Capitano,1,2025-01-01 15:48:00,positive,2,0.5767418146133423
jast dont kill capitano plz,5,2025-01-01 15:46:43,neutral,1,0.8715011477470398
bismillah wanderer,5,2025-01-01 15:45:43,neutral,1,0.8534414172172546
Killed my shayla,1,2025-01-01 15:43:43,neutral,1,0.8019394874572754
best game ever fr,1,2025-01-01 15:40:52,positive,2,0.8584258556365967
The game couldn't read the potential market quiet well (female character everywhere. yes female player does exist as well). Story line was great but draining by the days. Burning out because the pity system. Kept winning and losing in high pity for straight two years I couldn't handle this anymore. Good graphics.,1,2025-01-01 15:39:23,negative,0,0.6922754049301147
"Small rewards is small rewards, it's basically the truth, greedy company still censoring me constantly",2,2025-01-01 15:38:31,negative,0,0.9947775602340698
"No effort adding end game content, repeating event, doing same thing everyday, spend many hours for exploration and story but the reward u get do not appreciate time you spend for this game. Improving? Even exploration not fun anymore and needed natlan character for more easy to go, variation of explore are dead just added layers in the map here you go new map. played this game since 2020 but stayed only to get disappointed. now the story so much plot hole just seeling cool cut scene for hype",1,2025-01-01 15:37:45,negative,0,0.9901345372200012
The best game I've ever played😭❤️and the storyline are very interesting😭,5,2025-01-01 15:37:23,positive,2,0.9901448488235474
"Genshin is literally amazing! Good graphics , nice theme songs , character designs , story , cool skills and powers. Also i love the events and the free primogems ! The only problem is the pity system with the 50/50 and the epitomised path .",5,2025-01-01 15:33:30,positive,2,0.9869883060455322
It's amazing 👏,5,2025-01-01 15:33:29,positive,2,0.9772935509681702
"Amazing job hoyoverse. Honestly the character design the animation and the world, it's all fascinating.",5,2025-01-01 15:33:03,positive,2,0.9937877655029296
اگ مث من دنبال بازهای با جهان باز هستین پیشنهاد میکنم نصپش کنین خییلی خوبه سیر نمیشه ادم ازش,5,2025-01-01 15:30:46,neutral,1,0.3864839971065521
Good,5,2025-01-01 15:29:39,positive,2,0.8451583385467529
Good,3,2025-01-01 15:28:40,positive,2,0.8451583385467529
Cappuccino died.,1,2025-01-01 15:23:47,neutral,1,0.645816445350647
"great game, OST, graphics, storyline, characters, everything is the best you could possibly expect to experience on mobile. just the resin seems to still be an issue, could use a little focus on that.",5,2025-01-01 15:22:05,positive,2,0.9841996431350708
Pretty Good,5,2025-01-01 15:21:52,positive,2,0.9578709006309508
خیلی نت برد اولش ارزششو داشت ولی هنوز در افسردگی ام😂💔,5,2025-01-01 15:21:20,neutral,1,0.3864839971065521
"I really love it , it's a masterpiece and everything about it is perfect , voice acting , the open world experience , the main archon quest plotline , the lore ... everything is amazing about genshin impact and that is my opinion 😄😄😁😁",5,2025-01-01 15:20:29,positive,2,0.9934085607528688
* love the graphics and all the stories ❤️‍🩹,5,2025-01-01 15:18:49,positive,2,0.989686906337738
Please give me skip button,1,2025-01-01 15:18:30,neutral,1,0.6571345925331116
Awesomeeeee,5,2025-01-01 15:17:52,positive,2,0.877006471157074
I have lost my will to live because of this game I pray no innocent man makes the same mistakes as me,5,2025-01-01 15:17:13,negative,0,0.9381165504455566
AMAZING AHHHH,1,2025-01-01 15:13:31,positive,2,0.9411907196044922
shitshin,1,2025-01-01 15:12:56,negative,0,0.9417840242385864
THAT ONE CHARACTER IN THIS REGION THATS ACTUALLY GOOD AND INTERESTING you decide to make them dead!??? Is it that hard to animate his design seriously. Natlan has been a dissapointment I never touched the banners on how bad it is and that one character or two characters DIED AND THE OTHER IS GONNA BE RELEASED far far away seriously I'm done with floplan Just tell your community you don't want any male characters to make anymore I'm changing this review once a good character is finally released,1,2025-01-01 15:12:14,negative,0,0.9919368028640748
I started playing Genshin when it started. It was fine but not for me. But when Natlan was introduced I fell in love with Genshin. I love the explanation now and I love the new characters. Seems like this new update is for me. I look forward to your future endeavours.,4,2025-01-01 15:11:16,positive,2,0.9739550948143004
A great game but a lil bit repetetive,5,2025-01-01 15:10:42,neutral,1,0.6785047054290771
"Bagus gamenya , walau gacha ampas tapi dari segi explorasi , model karakter , story udah bagus , overall game ini menjadi game terbaik yang pernah ku main kan , well done mihoyo",5,2025-01-01 15:10:08,positive,2,0.5469003915786743
Very good game,5,2025-01-01 15:09:26,positive,2,0.9661026000976562
I RLLY LIKE THIS GAME CUZ IT HAS MOMMYS AND DADDYS😩,5,2025-01-01 15:08:42,positive,2,0.9717507362365724
I love it I wish I could live in this world of course with an amazing power Genshin is a life style Saved me from depression when I started to play. I was able to see colours then. Maybe winds really protected my travels. May the winds protect any traveler who plays this game,5,2025-01-01 15:08:23,positive,2,0.9902342557907104
it'd be such a better game if it was paid access and unlocking character along the way to I get the need for life service I can't accept that this kind of monetization is becoming the norm,1,2025-01-01 15:07:12,negative,0,0.9344584941864014
"Guys game before was so good smooth on low end device mobile, but after when game starts to grow, patch after patch,game becoming hard to run on low end mobile, also I see there's a some discords servers urge people to quit game! From verified accounts and official games!? I don't know if they real or fake discord just to tarnish reputation of genshin!?",4,2025-01-01 15:06:36,negative,0,0.9837902188301086
"Love the game a lot, really good graphics and animation, great story and how all the regions are",5,2025-01-01 15:06:26,positive,2,0.9959906935691832
It's fine now,5,2025-01-01 15:06:26,positive,2,0.7432757019996643
Good,5,2025-01-01 15:05:35,positive,2,0.8451583385467529
AAmaziNGGGGGG,5,2025-01-01 15:03:49,neutral,1,0.4731951057910919
awesomeeeee,5,2025-01-01 15:03:04,positive,2,0.877006471157074
my favorite game 💯 . . . used to be my favorite and 1 ⭐ cuz it's a dead game. For us veteran genshin is just a chore not a game. No end game & co-op exclusive content. Co-op is not needed for anything but for materials.,1,2025-01-01 15:01:07,neutral,1,0.4986732006072998
Very interesting,5,2025-01-01 15:00:11,positive,2,0.9853857755661012
"Well, the game is overall definetly great. But i believe it would be better if there was more after game events. We only have spiral abyss and the theather. Few events coming once a month, too. But believe me in this, a lot of AR60 players have a lot of free time and most of us are searching a way to find primogems and all what so ever. So please go over that, thank you<3",4,2025-01-01 14:56:33,positive,2,0.8020558953285217
This is fr fr good🤭,5,2025-01-01 14:51:56,positive,2,0.98574036359787
I mean no words 😔 disappointed making character which only works fully in their specific region and making weapons which can be fully used with a specific character this game sucks so much,1,2025-01-01 14:51:28,negative,0,0.9962322115898132
Still playing for 4 years,5,2025-01-01 14:48:36,positive,2,0.7249200344085693
"This game has a huge storyline and lore that need to be solved, it's fun and something that can pass the time, my only complaint is that the whole fan base desperately need a skip button, a feature where we can go to old events because there are people who needs the weapon or anything, more male characters because its non existent. That's all",4,2025-01-01 14:47:22,positive,2,0.9874982237815856
i love it so much how every character physical movements and how they are stylish,5,2025-01-01 14:46:26,positive,2,0.9900025129318236
"It's great. Some say it's a copy of Zelda: Breath of the Wild but it has it's own lore and the world building is good, the graphics are nice and I love it cause I can play it on my phone. Which is awesome for us who can afford consoles. I implore the Devs to add PVP mode and voice chat to the game.",4,2025-01-01 14:45:57,positive,2,0.9936063289642334
"Damn I accidentally uninstalled the game OMAYGHDSD don't tell me this is also gonna take me another 10 hours to download oh no, it's the first day of the year and I'm being so dumb HOOOO VROO I JUST WANNA PULL FOR MAVUIKA DAMN",5,2025-01-01 14:45:53,neutral,1,0.4431635737419128
просто потому что убили капитано,1,2025-01-01 14:44:49,neutral,1,0.3864839971065521
Best game ever,5,2025-01-01 14:42:15,positive,2,0.915415346622467
You will not understand how GOOD this game is until you play it yourself till AR45,5,2025-01-01 14:40:25,positive,2,0.967488169670105
卡池一直歪，保底机制不到保底根本不会触发，福利抠，游戏内容文案时不时还不忘恶心一下玩家，原神💊,2,2025-01-01 14:38:34,neutral,1,0.3864839971065521
"its a good game with good designs and maps to explore in. but the game can be laggy sometimes and most quests feel time consuming, also the buttons are placed a bit too close together which makes it easy to accidentally press something, like for example: plunging while gliding, without a way to cancel it. an option to move buttons and skip dialogue would greatly improve the experience.",3,2025-01-01 14:38:13,positive,2,0.5227290391921997
You would figure for one of the biggest game companies wouldn't be so stupid and why would you think anyone would want a freaking music game in a combat game. Totally good call for something you you a controller on mostly because phone controls suck still and not for music games,1,2025-01-01 14:36:20,negative,0,0.5520491003990173
This game is entertaining,5,2025-01-01 14:34:51,positive,2,0.9547151923179626
It's really fun! :>,5,2025-01-01 14:34:14,positive,2,0.9927421808242798
The game is great and all but Genshin I've got a huge problem For mobile players escaping the night kingdom is impossible due to lag and its for all so please not only me it bothers all mobile players so fix the issue and it's not just s device problem it's practically impossible for other mobile problems so please make it possible for mobile players by like reducing graphics and things,4,2025-01-01 14:33:09,negative,0,0.6117008328437805
Don't even act like y'all don't know why we're complaining better see dawei bawl out in tears begging for forgiveness for this one🧚‍♀️,1,2025-01-01 14:33:01,negative,0,0.5107744932174683
The best mobile game ever player. Its my dream game .,5,2025-01-01 14:33:01,positive,2,0.9868072867393494
"Game nya bagusss, apalagi kalo ak di kasih mavuika sama citlali😋",5,2025-01-01 14:32:15,positive,2,0.667921781539917
Венти не выпал,5,2025-01-01 14:31:45,neutral,1,0.3864839971065521
"The writing has gotten incredibly shallow in Natlan, with muddled, boring characterizations, predictable storylines and most damming of all, a stale lineup of playable characters. There's characters in this game that haven't gotten their first rerun in over a year at the time of this comment. Hoyoverse seems to be ""returning to their roots"" with the 5.0 versions of this game, and leaving interesting game design in the dust. Incredibly skewed gender ratio that wasn't present in older regions.",1,2025-01-01 14:30:51,negative,0,0.9964094758033752
"Your always grind and your enemy is always higher that you im your lvl 70 you enemy is lvl 72, boring",1,2025-01-01 14:30:29,negative,0,0.9932998418807985
This game gets worse patch after patch. Fontaine was it's only saving grace. Everything has been garbage after that. Hope da wei cries more till the is dead.,1,2025-01-01 14:29:31,negative,0,0.9229517579078674
"Why did you kill capitano, he was the only good thing abt this god forsaken whitewashed nation meant for the southern countries like africa etc. But you have ghastly white woman with traditional braids. the amt of racism and disrespect is mad",1,2025-01-01 14:28:49,negative,0,0.935255229473114
💕,5,2025-01-01 14:25:50,neutral,1,0.3864839971065521
Today I was sad that I didn't even get a single one of the catching radiance animation when pulling only the normal gold one ever since 5.0 I don't know why....now I can't get citlali...,1,2025-01-01 14:25:37,negative,0,0.9533373713493348
"I can't defending this game anymore. From the day that Natlan's teaser released, I was hyped by the thought of the first of the fatui harbingers to be seen in the Natlan Archon Quest. But most of it got hate due to not making the character skin tone as should've been. But this time had gone to much far, Today is New Year but instead we found out that Capitano died. I don't even know why Capitano in the Archon Quest of Natlan is so different from the said description from the harbinger REVIVE HIM",1,2025-01-01 14:25:01,negative,0,0.5779703259468079
This is really fun to play especially when you're playing with your friends!,5,2025-01-01 14:23:56,positive,2,0.9956470131874084
I love this game. Please let me get Mulani. I need her. I'm on 50/50. I lost on 80 pity and got her on 80 pity. I'm angry. No more 5 stars. And I've been waiting for a venti rerun for ages. If furina reruns again in gonna be mad.,4,2025-01-01 14:23:45,positive,2,0.7224891781806946
"I absolutley LOVE this game, one thing about it though is you cant get old event stuff (sadly) and also if you want to be strong you have to grind alot of primogems and or spend money on the game. Which most people cant do. But overall it is pretty easy to get primogems thanks to exploring, quests and events mainly. Other than that such an amazing game and it will be sad to see it end in the next few years.",5,2025-01-01 14:23:01,positive,2,0.8859959840774536
Boring asf,1,2025-01-01 14:22:16,negative,0,0.9925491809844972
"It is really good 👍👍 So much to do with so little time. I have to play this if I have that much time coz it's so enjoyable. There is no other games that I know that have this great gameplay, camera control, Area than this one has.",5,2025-01-01 14:21:22,positive,2,0.9943137168884276
Игра параша,1,2025-01-01 14:21:04,neutral,1,0.3864839971065521
I LOVE IT BEST GAME EVER!!!,5,2025-01-01 14:20:23,positive,2,0.9824281334877014
rigged 50/50 system + fan service 😐,4,2025-01-01 14:15:55,neutral,1,0.8791773915290833
Lovely game! Really nice game even on a tablet- looks amazing dispite being on the lowest graphic setting,5,2025-01-01 14:14:39,positive,2,0.96001136302948
Wonderful experience with the story and characters and then there's Paimon who annoys the heck out of me,4,2025-01-01 14:11:32,positive,2,0.9710296988487244
Loving it,5,2025-01-01 14:07:10,positive,2,0.9738270044326782
I really love to play this game I meet with other people's and friends i play with them I help them they help me i really love to play alone too this game is awesome,5,2025-01-01 14:06:48,positive,2,0.9881789684295654
You do need alot if experience to master everything but this game is..SICK!!,5,2025-01-01 14:06:09,negative,0,0.9696471095085144
Best game ever...🌪🌀⚡️❄️🔥🌊,5,2025-01-01 14:05:16,positive,2,0.913968563079834
Skip button needed,1,2025-01-01 14:04:00,neutral,1,0.7707122564315796
This game so fun,5,2025-01-01 14:03:57,positive,2,0.990365207195282
"Play this game for almost 4 years now. The latest storyline is even much more better and enjoyable. Since this game demand quite high device requirements to enhance the graphic gameplay and new mechanisms, players will need to have a better smartphone (I'm using Snapdragon 8s) for a smooth gameplay. A new player might find this game much more easier than the old one since the dev has upgrade the game to be so easy to farming items, view character improvement, find world challenge/ treasure, etc.",5,2025-01-01 14:03:24,positive,2,0.8993896245956421
The best open world games for ever,5,2025-01-01 14:02:17,positive,2,0.9252317547798156
My pity is above 90 and I still dont get the chara,1,2025-01-01 13:56:43,negative,0,0.7450449466705322
GAME ANJINK,1,2025-01-01 13:55:09,positive,2,0.5314741730690002
Give us 20 pull first half of 5.3,1,2025-01-01 13:54:31,neutral,1,0.3592958450317383
Killing off one of your most popular characters is the dumbest thing I've seen this game do. You could've made a lot of money...,1,2025-01-01 13:53:48,negative,0,0.989104390144348
A game to travel over,5,2025-01-01 13:51:51,positive,2,0.7238290905952454
great game!,5,2025-01-01 13:50:26,positive,2,0.9327507615089417
KASI GW CITLALI HOYOOOO,5,2025-01-01 13:49:48,positive,2,0.8984396457672119
I swear this game is the best open world game I played,5,2025-01-01 13:49:23,positive,2,0.8971264958381653
Good,5,2025-01-01 13:48:46,positive,2,0.8451583385467529
the scenery is absolutely beautiful with six regions. The wishing system has cool characters but needs improvement as the standard banner is a scam. The art is so meaningful and colour's are vibrant and work well together on characters art. Recommend to those who can manage resources wisely.,5,2025-01-01 13:48:15,positive,2,0.9878168702125548
I loved the game!! It just that the game is too heavy for a mobile app.,4,2025-01-01 13:46:40,positive,2,0.544148862361908
Nice game rpg.. i like it for storyline like anime story.,4,2025-01-01 13:46:11,positive,2,0.9925283193588256
Bring capitano back,1,2025-01-01 13:44:58,neutral,1,0.902726411819458
ok,5,2025-01-01 13:43:30,neutral,1,0.633765459060669
I luv this game. I always play this throughout the day. Keep up the good work.🤌🏻✨,5,2025-01-01 13:40:44,positive,2,0.994117259979248
This is the best open world game but there is an issue .It's very hard to obtain characters.I thought that I would get the characters after completing their story quest .But ...that doesn't work. So fix it please,5,2025-01-01 13:40:22,negative,0,0.8825504779815674
Good game i don't have words to express the felling and experience thank you developer you made game for us mobile player,5,2025-01-01 13:38:44,positive,2,0.986909806728363
Yeah its the best rpg i have played😄,5,2025-01-01 13:36:55,positive,2,0.9855880737304688
"Sunning graphics , unique characters , Great storyline ,varities of things to do . Edit: After playing for 4 years straight i have to say the current state of this game is really disappointing. They still haven't fix anything in the artifacts grind system and the new region is nothing like they portrayed. We can't even use most of the saurians ability for more than 10 seconds. They didn't release a male character except kinich. The exploration became tiring now and it's not even fun.",3,2025-01-01 13:36:03,negative,0,0.9937015771865844
here is a 5 star so i get a 5 star character in my next wish,5,2025-01-01 13:32:31,positive,2,0.6958773732185364
Flop game,1,2025-01-01 13:31:31,negative,0,0.9910238981246948
"Just update, seperti biasa, banyak dialog yang ga penting. Dan ga bisa di-skip... Apalagi bacot-nya paimon yg ga penting banget... Bikin males...",1,2025-01-01 13:30:38,neutral,1,0.9549799561500548
I love this update,5,2025-01-01 13:30:33,positive,2,0.9936591982841492
Heavy,5,2025-01-01 13:30:24,neutral,1,0.430392324924469
"I love this game, the story is amazing and the characters are good.",5,2025-01-01 13:30:06,positive,2,0.9912741780281068
Mediocre game. Bad developers. Even worse player experience. And worst of them all - a company that is greedy to the core. Would no more engage with any form of media attached with this forsaken corporation ever again.,1,2025-01-01 13:28:04,negative,0,0.9947616457939148
I once downloaded it in 2020 but my computer was laggy so I had to delete it I downloaded again in 2023 and it has been really fun the quests are fun awesome I hope I get to see the ending of this game <3 Edit: 1/1/2025 The natlan update is great the characters are fun to play with and you can even get extra primogems after exploring the natlan area but you should explore it quickly because the extra rewards will be gone after 80 days,5,2025-01-01 13:26:29,positive,2,0.9829004406929016
"It's good the first day was soʻooooooooooo good like heck! I'm now grinding for adventure rank 30! , I have the best memories in genshin, specially the cutscences.",5,2025-01-01 13:25:28,positive,2,0.9886114001274108
"This game was amazing. Whenever I feel sad , I get even more sadder because when I look to my primogems-- I ended up pulling without hesitations lol. Just kidding , it is a fun game and I really enjoyed playing it ! My only problem was the lags I get even though I have good wifi connection. But, overall it's a great experience.",4,2025-01-01 13:24:48,neutral,1,0.6466621160507202
It's great and everything but just add a skip button or don't add cut scenes for nothing,4,2025-01-01 13:24:32,positive,2,0.8735551834106445
"Hoyo, wish me luck for Furina:)",5,2025-01-01 13:24:04,positive,2,0.889373779296875
"It's a fantastic game , beautiful , fun and exploring the beautiful world for treasures and other stuff is amazing not to mention the amazing characters! But a little more rewards will make the players satisfied and will hopefully stop them from review bombing",5,2025-01-01 13:23:29,positive,2,0.978299617767334
It would be a 5 out of 5 if hoyo would give me some 5* characters but overall great game,4,2025-01-01 13:22:32,positive,2,0.981951117515564
اللعبة جميلة جدا جدا ومسلية انا عربي لاكن اصتوري في الانجليزي والعبة جميلة لاكن عندها مشكلة بصيطة واحدة ام اللعبة صعبة قليلا (جدا بكيت من بوسس تارتاجليا او شال سميه ما تسميه) لاكن مازال تقييمي 5 نجوم انا كنت هسحب على الألعاب لاكن في آخر لحظة ظهرت Genshin لاكن اللعبه بدأت اسحب عليها 😔,5,2025-01-01 13:21:58,neutral,1,0.6904521584510803
This game is fire frfr. This is absolutely epic. Gambling for kids is fun.,5,2025-01-01 13:21:50,positive,2,0.9819539785385132
Nice experience 🫶❤️,5,2025-01-01 13:21:08,positive,2,0.9634565711021424
"(SPOILERS!!!) it's great and all but why did capitano have to die? out of all of the fatui harbingers, signora already died, and that's enough. Capitano was kind and helped other warriors, he didn't deserve to die, and he only showed up in a couple of quests. Then after this he won't be showing up anymore. If he dies then make tsaritsa die too.",1,2025-01-01 13:16:24,neutral,1,0.5065730214118958
I played this game for over 3years and this is the first time I'm disappointed about the rewards in patch 5.3. This patch is unfair both F2P and low spender. Please we love the game do the same thing to your players.,1,2025-01-01 13:14:49,neutral,1,0.523446798324585
Very good I enjoy this game😍😍,5,2025-01-01 13:11:24,positive,2,0.9889733195304872
I lost in 50/50,1,2025-01-01 13:11:03,neutral,1,0.4949875175952911
The data is too much,5,2025-01-01 13:10:02,negative,0,0.9707613587379456
Very nice but very addictive.,4,2025-01-01 13:07:17,positive,2,0.9760016202926636
LOVE THIS GAME!!!,5,2025-01-01 13:05:35,positive,2,0.9814531803131104
WHAT YOU MEAN CAPITANO WILL DIE?!,1,2025-01-01 13:03:54,neutral,1,0.4863238632678985
"Great story, good graphics, great world map and world building. Easy to play",5,2025-01-01 13:02:26,positive,2,0.9908815622329712
"Why do you make players go through the long, pointless, unnecessary and dry dialogue? Wasted hours of running here and there, talk to this and that. Totally annoying and a waste of time. Just adding a skip button would help so much. But they never listen. The new end game is a joke, totally not fun. They just make it to annoy the players. And whoever make the main quest for Nathlan need to be fired.",1,2025-01-01 13:01:25,negative,0,0.9963213205337524
Still no skip,1,2025-01-01 13:00:57,neutral,1,0.5398073196411133
از لوز خسته ام,1,2025-01-01 13:00:03,neutral,1,0.3864839971065521
Why you always give me hard pity on your game bro and i lose 50/50 to pyro dps again and again,2,2025-01-01 12:58:54,negative,0,0.984138548374176
This game is so fire,5,2025-01-01 12:58:28,positive,2,0.9798973202705384
Love it,5,2025-01-01 12:56:40,positive,2,0.9876393675804138
Absolute peak,5,2025-01-01 12:56:30,neutral,1,0.6735919713973999
Good 👍🏻,5,2025-01-01 12:56:10,positive,2,0.8451583385467529
"Only TWO male Nathan characters?!?! This is definitely a gooner bait game. I love this game when it was simple and easy but the power creep is also something I hate. The characters are cool but why is there more female character than males? I need more male. Not to mention, I just find no more joy in playing. This used to be top on my best games but now, it brought itself down.",1,2025-01-01 12:53:21,negative,0,0.8431732058525085
I love this so much but one problem every time I wanna play the game it start to lag for 5-10 minutes and then it came back normal,4,2025-01-01 12:53:11,neutral,1,0.8872231841087341
"One of my favourite games so far. The complete open world concept, the great indulging storyline, the hidden puzzles, the unique character design and enemies, occasional events with special rewards and so many more. As a new player it could be so overwhelming to understand the full machanism but with time we get used to it. I joined this game late but I'm willing to stick to the end of it.",5,2025-01-01 12:50:47,positive,2,0.9930866360664368
Always better than any games.,5,2025-01-01 12:50:12,positive,2,0.956865131855011
"After 4 years, this game has been a huge disappointment. Lack of rewards, lack of actual quality of life changes. The combat is boring and the grind is terrible and a drag, and missing out a single content make you FOMO. Right now they run two new limited characters on the same day with just 21 days. This just show how greedy this game is. Other games like Honkai Star Rail gives like 10 pulls every patch, and Wuwa making grinding so much faster and easy ( even the combat is better ).",1,2025-01-01 12:49:44,negative,0,0.990757405757904
